Brand,Model,Year,Age,Kilometer,Fuel Type,Engine,Max Power,Transmission,Seats,Price
Land,Rover Range Rover Supercharged LWB,2020,5,130357,Petrol,5000,518,Automatic,5,5404320
Toyota,Sequoia Limited,2011,14,294509,Petrol,5700,437,Automatic,8,1334400
Jeep,Wrangler X,2004,21,70811,Petrol,4000,190,Manual,5,2084917
Audi,S5 3.0T Premium,2021,4,29129,Petrol,3000,362,Automatic,5,4320120
Land,Rover Range Rover Sport Supercharged,2011,14,64374,Petrol,5000,510,Automatic,5,1668000
Mercedes-Benz,Sprinter 2500,2011,14,193121,Diesel,3000,188,Automatic,5,2668717
Toyota,Sequoia Platinum,2023,2,523,Other,3400,437,Automatic,7,7088750
Maserati,Quattroporte S GranLusso,2017,8,88514,Petrol,3000,523,Automatic,5,3260940
Lamborghini,Aventador SVJ Base,2021,4,11244,Petrol,6500,789,Automatic,5,62545830
Ford,Mustang Bullitt,2019,6,78053,Petrol,5000,480,Manual,5,3752917
RAM,2500 Tradesman,2018,7,83686,Diesel,6700,410,Automatic,3,4170000
Toyota,FJ Cruiser Base,2007,18,288072,Petrol,4000,264,Automatic,5,1492860
Dodge,Charger Scat Pack,2019,6,68600,Petrol,6400,670,Automatic,5,3502800
Lexus,GX 460 Base,2018,7,106056,Petrol,4600,301,Automatic,7,2893980
Genesis,GV80 2.5T,2022,3,12107,Petrol,2500,375,Automatic,7,4548886
Jaguar,F-PACE 30t R-Sport,2019,6,55305,Petrol,2000,380,Automatic,5,4970473
Kia,Sportage S,2021,4,27277,Petrol,2400,240,Automatic,5,2084583
Mercedes-Benz,S-Class S 580 4MATIC,2022,3,12823,Other,4000,621,Automatic,5,8756917
Porsche,Panamera Base,2018,7,98170,Petrol,3000,330,Automatic,5,4795500
INFINITI,QX80 Base,2018,7,161842,Petrol,5600,605,Automatic,5,1926957
Ford,Maverick Lariat,2022,3,22048,Other,2500,250,Automatic,5,3294300
Kia,Telluride SX,2021,4,62140,Petrol,3800,291,Automatic,8,3522983
Chevrolet,Colorado Z85,2005,20,249448,Petrol,3500,242,Automatic,3,666783
Mercedes-Benz,E-Class E 550,2017,8,90123,Petrol,4700,402,Automatic,4,2981550
Land,Rover Range Rover Sport SVR,2022,3,24312,Petrol,5000,575,Automatic,5,9582660
Toyota,Corolla Hybrid LE,2022,3,71550,Other,1800,169,Automatic,5,1913613
Mercedes-Benz,E-Class E 300 4MATIC,2017,8,49890,Petrol,2000,258,Automatic,5,3169200
Mercedes-Benz,SLK-Class SLK 350,2012,13,70811,Petrol,3500,395,Automatic,2,1853315
Mercedes-Benz,E-Class E 400 4MATIC,2018,7,36303,Petrol,3000,333,Automatic,5,3973593
Jeep,Wrangler X,2003,22,186936,Petrol,4000,210,Automatic,4,1188450
Lincoln,Navigator Premiere,2018,7,37819,Petrol,3500,450,Automatic,8,4170000
Chevrolet,Corvette Base,2008,17,45303,Petrol,6200,638,Automatic,5,2585400
GMC,Yukon XL Denali,2016,9,221284,Petrol,6200,420,Automatic,5,2460300
Mercedes-Benz,Metris Base,2021,4,3676,Petrol,2000,577,Automatic,2,13135500
Land,Rover Range Rover P530 SE LWB 7 Seat,2023,2,563,Petrol,4400,615,Automatic,5,16263000
Ford,Explorer XLT,2017,8,271978,Other,3500,300,Automatic,7,1084200
Ferrari,488 GTB Base,2018,7,28583,Petrol,3900,710,Automatic,5,20341260
Chevrolet,Camaro 2SS,2010,15,14402,Petrol,6200,426,Manual,5,2502000
BMW,750 i xDrive,2020,5,40407,Petrol,4400,523,Automatic,4,5504400
Land,Rover Range Rover 3.0L Supercharged HSE,2016,9,165762,Petrol,3000,510,Automatic,5,2835517
Porsche,911 Carrera 4 Cabriolet,2003,22,140978,Petrol,3600,473,Automatic,4,2668800
Maserati,MC20 Base,2022,3,1749,Petrol,3000,621,Automatic,5,23268600
Mercedes-Benz,CLA-Class CLA 250,2015,10,123522,Petrol,2000,375,Automatic,5,1334317
Mercedes-Benz,Metris Base,2019,6,16898,Petrol,2000,208,Automatic,2,6630300
Mercedes-Benz,E-Class E 350 4MATIC,2011,14,320259,Petrol,3500,313,Automatic,5,771450
Lexus,LS 460 L,2007,18,205963,Petrol,4600,381,Automatic,5,833917
BMW,X6 xDrive40i,2023,2,26244,Other,3000,547,Automatic,5,5954760
Audi,S5 3.0T Prestige,2021,4,21832,Petrol,3000,350,Automatic,5,4828860
Audi,Q7 Premium Plus,2022,3,36352,Other,3000,335,Automatic,7,4386673
Jaguar,XE 25t,2019,6,66710,Petrol,2000,296,Automatic,5,1876500
Genesis,G80 3.3T Sport,2019,6,92537,Petrol,3300,365,Automatic,5,2751366
BMW,M2 Competition,2020,5,805,Petrol,3000,450,Automatic,5,5838000
Subaru,Impreza WRX Premium,2014,11,88514,Petrol,2500,350,Manual,5,2502000
GMC,Sierra 2500 Base,2021,4,13213,Petrol,6600,445,Automatic,3,4587000
Lincoln,Nautilus Reserve,2021,4,29226,Petrol,2700,335,Automatic,5,3907290
Jaguar,XF XFR-S,2013,12,6886,Petrol,5000,550,Automatic,5,5838000
Mercedes-Benz,Sprinter Normal Roof,2013,12,63968,Diesel,3000,188,Automatic,5,4586583
Toyota,Land Cruiser Base,1998,27,257494,Petrol,4700,235,Automatic,5,1041666
Toyota,Tacoma PreRunner,2013,12,104607,Petrol,2700,278,Automatic,5,1709700
BMW,Z4 sDrive28i,2016,9,94951,Petrol,2000,245,Automatic,2,2085000
BMW,530e Base,2022,3,36532,Other,2000,299,Automatic,5,3919800
Mercedes-Benz,GLA 250 Base 4MATIC,2018,7,91053,Other,2000,221,Automatic,5,1743060
Hyundai,Genesis 4.6,2010,15,246763,Petrol,4600,385,Automatic,5,834000
Cadillac,ATS 3.6L Luxury,2013,12,144358,Petrol,3600,321,Automatic,5,1501117
Lincoln,Town Car Signature,2002,23,190868,Petrol,4600,235,Automatic,5,436182
GMC,Sierra 1500 SLT,2021,4,37659,Petrol,6200,355,Automatic,5,4336800
Mercedes-Benz,Sprinter High Roof,2015,10,177027,Diesel,3000,208,Automatic,2,2418600
Jaguar,XJ Vanden Plas,2008,17,141442,Petrol,4200,400,Automatic,5,999966
Lexus,RC 350 Base,2015,10,118769,Petrol,3500,350,Automatic,4,2251717
Audi,S3 2.0T Premium Plus,2015,10,125728,Petrol,2000,333,Automatic,5,1793100
Subaru,WRX Limited,2015,10,146450,Petrol,2000,305,Manual,5,1584600
Dodge,Ram 2500 SLT Quad Cab,2003,22,183465,Petrol,5700,405,Automatic,3,892380
Subaru,WRX Limited,2015,10,122310,Petrol,2000,305,Manual,5,1751400
Audi,RS 4 4.2 quattro L,2008,17,235768,Petrol,4200,450,Manual,5,2502000
Porsche,911 Carrera,2007,18,41877,Petrol,3600,523,Manual,4,4503517
Audi,A4 2.0T Premium Plus,2015,10,117482,Other,2000,339,Automatic,5,1434480
Audi,A4 3.2 Premium Plus quattro,2009,16,246229,Petrol,3200,305,Automatic,5,725580
Ford,Excursion Limited,2003,22,108711,Diesel,6000,325,Automatic,5,2502000
Ford,Excursion Limited,2004,21,273588,Petrol,6800,325,Automatic,8,708900
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2017,8,85295,Petrol,5000,626,Automatic,5,3961500
Audi,Q8 3.0T Prestige,2019,6,88353,Other,3000,469,Automatic,5,4044900
BMW,X5 xDrive35i,2016,9,143231,Petrol,3000,389,Automatic,5,2001600
Ford,Bronco Base,2022,3,9978,Petrol,2300,315,Manual,5,4086600
Ford,F-150 XLT,2021,4,83377,Petrol,5000,400,Automatic,3,3535159
Hyundai,Genesis Coupe 3.8 Track,2013,12,143231,Petrol,3800,389,Manual,5,1042500
Toyota,Camry LE,1999,26,138582,Petrol,2200,350,Automatic,5,291900
Mercedes-Benz,E-Class E 400 4MATIC,2018,7,72747,Petrol,3000,333,Automatic,5,3323740
Audi,S5 3.0T Prestige,2022,3,23720,Petrol,3000,354,Automatic,4,5162460
Buick,Enclave Premium,2017,8,223867,Petrol,3600,328,Automatic,7,1463670
Lamborghini,Gallardo LP560-4,2010,15,72443,Petrol,5200,560,Automatic,2,9132217
Ford,Mustang GT Premium,2011,14,162543,Petrol,5000,412,Manual,5,1542900
GMC,Yukon XL SLT,2016,9,149669,Petrol,5300,355,Automatic,8,2502000
Ford,Mustang V6 Premium,2013,12,100584,Petrol,3700,305,Manual,4,1334400
Lexus,IS-F Base,2008,17,120701,Petrol,5000,416,Automatic,4,2418600
BMW,435 i,2015,10,55450,Petrol,3000,404,Automatic,4,2335200
Land,Rover Range Rover Supercharged,2010,15,209214,Petrol,5000,510,Automatic,5,1292700
Mercedes-Benz,CLA-Class CLA 250,2014,11,122583,Petrol,2000,355,Automatic,4,1376100
GMC,Yukon SLT,2010,15,313017,Other,5300,403,Automatic,9,792300
BMW,535 i,2008,17,217261,Petrol,3000,306,Automatic,5,475297
Dodge,Charger GT,2021,4,53108,Petrol,3600,470,Automatic,5,2251717
Hyundai,Genesis 3.8,2010,15,158842,Petrol,3800,395,Automatic,4,862356
Honda,Civic Type R Touring,2018,7,117321,Petrol,2000,306,Manual,4,2960700
Dodge,Durango R/T,2016,9,217261,Petrol,5700,360,Automatic,5,1668000
Chevrolet,Silverado 1500 Limited High Country,2022,3,4104,Petrol,5300,420,Automatic,5,5004000
Jeep,Grand Cherokee Altitude,2020,5,56792,Petrol,3600,360,Automatic,5,2958198
RAM,1500 Laramie,2022,3,23554,Petrol,5700,395,Automatic,5,3886357
Chrysler,Crossfire Limited,2005,20,39987,Petrol,3200,425,Automatic,5,1088036
Nissan,Rogue SL,2019,6,47569,Petrol,2500,201,Automatic,5,2158726
Audi,A6 55 Premium Plus,2023,2,10591,Petrol,3000,444,Automatic,5,4995660
Mercedes-Benz,AMG GT 53 Base,2020,5,35405,Other,3000,429,Automatic,5,7005517
Acura,ILX Technology Plus Package,2017,8,109757,Petrol,2400,201,Automatic,5,1313550
Land,Rover Range Rover P530 SE SWB,2023,2,4506,Petrol,4400,523,Automatic,7,14595000
Ford,Expedition Platinum,2019,6,82559,Petrol,3500,440,Automatic,5,4027803
BMW,M3 Base,2008,17,214847,Petrol,4000,414,Manual,5,1542900
INFINITI,M37 x,2012,13,78858,Petrol,3700,420,Automatic,5,1659660
BMW,650 i,2008,17,201924,Petrol,4800,553,Automatic,4,667200
Mazda,RX-8 Grand Touring,2008,17,130709,Petrol,1300,238,Manual,5,708900
Porsche,Boxster Base,1999,26,115872,Petrol,2500,276,Manual,5,1021650
Acura,ILX Premium & A-SPEC Packages,2019,6,31382,Petrol,2400,201,Automatic,5,2085000
Porsche,911 Carrera S,2017,8,33090,Petrol,3000,473,Manual,5,8757000
Lexus,LX 570 Base,2016,9,54162,Petrol,5700,383,Automatic,5,5245860
Toyota,Highlander Limited Platinum,2015,10,217486,Petrol,3500,270,Automatic,7,1959900
Maserati,Ghibli Base,2015,10,117482,Petrol,3000,572,Automatic,5,1501117
Land,Rover Range Rover 3.0L Supercharged HSE,2017,8,88514,Petrol,3000,510,Automatic,5,4837200
Chevrolet,Cruze LTZ,2013,12,140013,Petrol,1400,164,Automatic,5,834000
BMW,325 xi,2006,19,221807,Petrol,3000,218,Automatic,5,333600
Acura,MDX Technology,2008,17,296796,Petrol,3700,300,Automatic,7,417000
Lincoln,MKC Base,2015,10,152887,Petrol,2000,245,Automatic,5,1242660
Kia,Sportage Nightfall,2022,3,42596,Petrol,2400,181,Automatic,5,2324775
Bentley,Arnage R,2003,22,88594,Petrol,6750,459,Automatic,5,2918583
Kia,Sorento LX,2021,4,87226,Petrol,2500,494,Automatic,5,1984920
Lexus,SC 430 Base,2002,23,176644,Petrol,4300,300,Automatic,4,1251000
Land,Rover Range Rover Evoque Base,2012,13,148188,Petrol,2000,246,Automatic,5,1209300
Acura,TLX Type S w/Performance Tire,2023,2,2894,Petrol,3000,355,Automatic,5,4420200
GMC,Sierra 1500 SLE Crew Cab,2006,19,269564,Petrol,5300,345,Automatic,5,1209300
GMC,Sierra 1500 Denali Ultimate,2023,2,4023,Petrol,6200,420,Automatic,5,7005600
Mercedes-Benz,E-Class E 400,2016,9,123919,Petrol,3000,333,Automatic,5,2001600
MINI,Hardtop Cooper,2019,6,31945,Petrol,1500,228,Automatic,4,2001600
Ford,Bronco Outer Banks Advanced,2023,2,5472,Petrol,2300,315,Automatic,5,4753800
Ford,Bronco,2021,4,5787,Petrol,2700,310,Automatic,5,4745460
Ford,F-350 Lariat Super Duty Crew Cab,2009,16,209536,Diesel,6400,500,Automatic,6,2410260
Land,Rover Discovery Sport SE,2017,8,77570,Petrol,2000,355,Automatic,5,2084833
GMC,Yukon XL SLT,2016,9,295385,Petrol,5300,355,Automatic,8,1834800
Ford,Focus RS Base,2016,9,23979,Petrol,2300,350,Manual,5,3252600
Ford,Bronco Badlands Advanced,2022,3,6759,Petrol,2700,330,Automatic,5,5503900
Hyundai,Genesis 5,2012,13,25263,Petrol,5000,424,Automatic,5,1584600
Jeep,Wrangler Unlimited Rubicon,2022,3,2816,Petrol,3600,470,Automatic,5,5462700
BMW,X4 xDrive30i,2022,3,56005,Petrol,2000,382,Automatic,5,3836400
Jaguar,F-PACE S,2020,5,57260,Petrol,3000,400,Automatic,5,3919633
Acura,RSX Type S,2006,19,114907,Petrol,2000,212,Manual,5,1250166
Mazda,MX-5 Miata Base,2003,22,14902,Petrol,1800,181,Manual,2,1834800
GMC,Yukon XL SLT,2023,2,45866,Petrol,5300,420,Automatic,5,5654520
Mercedes-Benz,E-Class E 350 4MATIC,2008,17,147898,Petrol,3500,313,Automatic,5,742260
INFINITI,G35 Base,2004,21,209214,Petrol,3500,298,Automatic,5,625500
Cadillac,XTS Premium,2013,12,91507,Petrol,3600,304,Automatic,5,1834383
MINI,Hardtop Cooper S,2017,8,71294,Petrol,2000,308,Manual,5,1733386
BMW,X5 xDrive35i,2014,11,193121,Petrol,3000,389,Automatic,5,1668000
Mercedes-Benz,SL-Class SL 550,2013,12,116677,Petrol,4600,550,Automatic,2,2622930
RAM,1500 Tradesman/Express,2017,8,115872,Petrol,5700,395,Automatic,6,2018280
BMW,135 i,2011,14,212433,Petrol,3000,322,Automatic,5,917400
Rolls-Royce,Phantom,2018,7,12207,Petrol,6800,571,Automatic,5,49956600
Hyundai,IONIQ 5 SE,2022,3,29773,Other,,168,Automatic,5,3502800
Lexus,LS 430 Base,2002,23,67592,Petrol,4300,300,Automatic,5,1334317
Jaguar,F-PACE S,2023,2,7442,Petrol,2000,550,Automatic,5,4753633
BMW,M5 Base,2006,19,170590,Petrol,5000,500,Automatic,5,1626300
Hyundai,Santa Fe SE,2022,3,21903,Petrol,2500,281,Automatic,5,2289330
Lamborghini,Urus Base,2019,6,27159,Petrol,4000,650,Automatic,5,17505660
Ford,Expedition Timberline,2023,2,14341,Petrol,3500,440,Automatic,5,6457662
Chevrolet,Silverado 1500 LT Trail Boss,2021,4,78280,Petrol,5300,420,Automatic,5,3641744
GMC,Sierra 1500 SLT,2021,4,18105,Petrol,6200,355,Automatic,5,5858850
Ford,Mustang Premium,2007,18,202777,Petrol,4000,500,Automatic,4,750600
BMW,M5 Base,2008,17,125126,Petrol,5000,507,Automatic,5,1751400
Toyota,Tacoma SR,2020,5,44036,Petrol,3500,278,Automatic,5,2919000
Porsche,Cayenne Base,2019,6,49811,Petrol,3000,550,Automatic,5,6683676
Ford,F-150 Lightning XLT,2023,2,335,Other,,580,Automatic,5,7422600
Dodge,Durango GT,2021,4,32808,Petrol,3600,475,Automatic,7,2752117
BMW,330e iPerformance,2018,7,72827,Other,2000,252,Automatic,5,2084583
GMC,Terrain Denali,2016,9,231745,Petrol,3600,264,Automatic,5,1534560
Ford,Excursion Limited,2004,21,122572,Diesel,6000,325,Automatic,8,1709700
Hyundai,Genesis 3.8,2015,10,98653,Petrol,3800,420,Automatic,4,1680510
Mitsubishi,Mirage ES,2017,8,57450,Petrol,1200,135,Automatic,5,729750
Mercedes-Benz,E-Class E 350 4MATIC,2010,15,43452,Petrol,3500,350,Automatic,5,1876500
Mazda,Mazda3 i Sport,2015,10,260713,Petrol,2000,260,Automatic,5,959100
BMW,M3 Base,2008,17,125207,Petrol,4000,414,Manual,5,2376900
Mercedes-Benz,E-Class E 350,2014,11,88514,Petrol,3500,302,Automatic,5,1605450
Ford,Bronco Outer Banks Advanced,2022,3,19312,Petrol,2700,418,Automatic,5,5504317
Tesla,Model X 75D,2017,8,113586,Other,,328,Automatic,7,3523650
Jeep,Wrangler Unlimited Sport,2010,15,172199,Petrol,3800,285,Automatic,4,1459500
Honda,Pilot Elite,2021,4,68643,Petrol,3500,280,Automatic,5,3252433
Acura,TL 3.2,2008,17,311863,Petrol,3200,286,Automatic,5,834000
Lexus,IS 350 Base,2014,11,197949,Petrol,3500,306,Automatic,5,1501200
Chevrolet,Equinox LT,2011,14,209214,Petrol,3000,264,Automatic,5,583800
Mitsubishi,Lancer DE,2009,16,230692,Petrol,2000,152,Manual,5,250200
Land,Rover LR2 Base,2015,10,180994,Petrol,2000,240,Automatic,5,1000383
Nissan,Leaf SV PLUS,2023,2,8241,Other,,214,Automatic,5,2351546
Audi,A5 2.0T Premium,2012,13,220919,Petrol,2000,211,Automatic,4,917400
Rivian,R1S Launch Edition,2023,2,481,Other,,835,Automatic,7,7714500
Lexus,RX 450h Base,2018,7,113909,Other,3500,308,Automatic,5,2977380
Chevrolet,Tahoe LT,2018,7,88514,Petrol,5300,420,Automatic,8,3160860
Mercedes-Benz,G-Class G 550 4MATIC,2017,8,37258,Petrol,4000,443,Automatic,5,7047300
Cadillac,XTS Luxury,2013,12,244620,Petrol,3600,304,Automatic,5,708900
INFINITI,Q50 3.0t Red Sport 400,2020,5,37568,Petrol,3000,400,Automatic,5,3085717
Subaru,Outback 3.6R Limited,2016,9,140161,Petrol,3600,256,Automatic,5,1626300
Toyota,Avalon XLS,2004,21,145846,Petrol,3000,210,Automatic,5,458700
Chevrolet,Traverse RS,2021,4,71411,Petrol,3600,328,Automatic,7,3002400
BMW,330 i,2021,4,41843,Petrol,2000,255,Automatic,5,3085800
Karma,Revero Base,2018,7,33410,Other,2000,536,Automatic,5,4628700
Lexus,GX 460 Base,2021,4,62928,Petrol,4600,301,Automatic,5,4319953
Alfa,Romeo Stelvio Ti Sport,2019,6,63754,Petrol,2000,505,Automatic,5,2410260
GMC,Sierra 2500 Base,2019,6,93342,Other,6000,445,Automatic,6,3044100
Lexus,IS 250 Base,2013,12,238182,Petrol,2500,205,Automatic,5,834000
Porsche,Panamera 2,2011,14,167371,Petrol,3600,500,Automatic,5,1743060
BMW,535 i xDrive,2013,12,74271,Petrol,3000,400,Automatic,5,1417800
Chevrolet,Silverado 2500 High Country,2022,3,30352,Diesel,6600,445,Automatic,5,6213300
Mercedes-Benz,AMG C 63 Base,2017,8,45704,Petrol,4000,680,Automatic,5,4637040
Jeep,Wrangler Sahara,1998,27,219675,Petrol,4000,270,Manual,5,583717
Porsche,Boxster S,2005,20,153161,Petrol,3200,280,Manual,5,2076660
BMW,M3 Base,2006,19,153612,Petrol,3200,473,Manual,4,3502800
Chevrolet,Camaro LT1,2022,3,12315,Petrol,6200,455,Automatic,5,3335833
BMW,535 i xDrive,2011,14,271978,Petrol,3000,306,Automatic,5,917317
RAM,1500 Laramie,2022,3,26947,Petrol,5700,395,Automatic,5,3919717
Mercedes-Benz,Metris Base,2020,5,1650,Petrol,2000,208,Automatic,5,24936600
Chevrolet,Express 1500 Cargo,2004,21,244620,Petrol,4300,300,Automatic,5,667117
BMW,X7 xDrive40i,2020,5,74030,Petrol,3000,523,Automatic,5,4586917
BMW,X7 xDrive40i,2022,3,12875,Other,3000,381,Automatic,7,7089000
Ferrari,F12berlinetta Base,2016,9,23770,Petrol,6300,769,Automatic,5,21258660
Chevrolet,Silverado 2500 LT,2016,9,135862,Other,6000,410,Automatic,3,3069120
Mercedes-Benz,Maybach S 580 4MATIC,2022,3,7660,Petrol,4000,621,Automatic,5,19098600
GMC,Sierra 1500 Denali,2021,4,71923,Petrol,6200,420,Automatic,5,4745460
Mitsubishi,Outlander SEL,2022,3,18829,Petrol,2500,181,Automatic,7,2752200
Ford,Shelby GT350 Base,2019,6,4506,Petrol,5200,526,Manual,5,7589400
MINI,Cooper Base,2010,15,93342,Petrol,1600,208,Automatic,4,667200
Toyota,Prius Touring,2009,16,229331,Other,1500,134,Automatic,5,583717
Cadillac,Escalade ESV Base,2007,18,308832,Petrol,6200,403,Automatic,7,813150
Audi,A6 2.0T Premium Plus,2016,9,102029,Petrol,2000,444,Automatic,5,1626300
Chevrolet,Suburban 1500 LT,2008,17,261920,Petrol,5300,355,Automatic,8,600480
Jaguar,XK R,2012,13,61771,Petrol,5000,550,Automatic,5,3081547
Porsche,911 Carrera GTS,2022,3,2956,Petrol,3000,532,Automatic,5,15003660
Ford,F-250 XLT,2022,3,58409,Diesel,6700,500,Automatic,5,6466419
Audi,A4 2.0T Premium,2011,14,146157,Petrol,2000,339,Automatic,5,692220
Cadillac,ATS 2.0L Turbo,2018,7,51499,Petrol,2000,272,Automatic,5,1918117
Ford,Transit-350 Base,2019,6,152324,Petrol,3700,310,Automatic,5,3085800
Mercedes-Benz,G-Class G 63 AMG,2014,11,80304,Petrol,5500,585,Automatic,5,6088117
Jeep,Wrangler Sahara,2011,14,88514,Petrol,3800,285,Automatic,5,2919000
BMW,M4 Base,2015,10,38141,Petrol,3000,543,Automatic,4,3569520
Tesla,Model S P100D,2018,7,74030,Other,,680,Automatic,5,4962300
Maserati,Ghibli S GranLusso,2020,5,19502,Petrol,3000,424,Automatic,5,4411860
Pontiac,Firebird Trans Am,2001,24,102998,Petrol,5700,625,Manual,4,1751400
Ford,Expedition XLT,2022,3,35677,Petrol,3500,440,Automatic,5,4783157
Ferrari,812 Superfast Base,2020,5,2535,Petrol,6500,788,Automatic,5,39189660
Tesla,Model X Long Range Plus,2021,4,75473,Other,,670,Automatic,5,5754600
Land,Rover Range Rover P400 SE SWB,2022,3,5422,Other,3000,395,Automatic,5,11634300
BMW,535 i xDrive,2011,14,217261,Petrol,3000,306,Automatic,5,833917
BMW,428 i xDrive,2015,10,201168,Petrol,2000,425,Automatic,5,1251000
Cadillac,Escalade ESV Platinum,2017,8,215652,Petrol,6200,420,Automatic,7,2752117
BMW,X5 xDrive35i,2014,11,230538,Petrol,3000,389,Automatic,5,1084117
Lexus,GX 460 Premium,2017,8,133535,Petrol,4600,301,Automatic,6,2585400
MINI,Countryman Cooper S ALL4,2016,9,147576,Petrol,1600,228,Manual,5,1167517
Ford,F-150 XLT,2018,7,116505,Petrol,2700,395,Automatic,5,2919000
INFINITI,QX60 Base,2016,9,114263,Petrol,3500,268,Automatic,7,1793100
Lexus,RX 350 Base,2012,13,258943,Petrol,3500,295,Automatic,5,1251000
Dodge,Charger Scat Pack,2020,5,64708,Petrol,6400,670,Automatic,5,3169200
Lexus,IS 350 Base,2017,8,124402,Petrol,3500,306,Automatic,5,2502000
Nissan,NV200 SV,2017,8,26876,Petrol,2000,131,Automatic,7,2210100
Subaru,Impreza 2.0i Premium,2013,12,180246,Petrol,2000,300,Automatic,5,833917
BMW,M3 Base,2016,9,88916,Petrol,3000,530,Manual,5,4169917
INFINITI,QX80 Luxe,2020,5,111044,Petrol,5600,450,Automatic,8,2622930
Ford,Mustang GT Premium,2016,9,65291,Petrol,5000,435,Manual,4,2542866
Toyota,RAV4 TRD Off Road,2020,5,74834,Petrol,2500,203,Automatic,5,2935680
Honda,S2000 Base,2000,25,43291,Petrol,2000,240,Manual,2,2919000
Jeep,Gladiator Sport,2021,4,9300,Petrol,3600,285,Automatic,5,3446839
Ford,Bronco Big Bend Advanced,2023,2,19312,Petrol,2300,300,Automatic,5,4503600
Ford,Expedition Timberline,2022,3,48765,Petrol,3500,440,Automatic,5,5706228
Toyota,Sequoia TRD Pro,2023,2,966,Other,3400,437,Automatic,5,7672383
Plymouth,Prowler Base,2001,24,35888,Petrol,3500,253,Automatic,2,2376900
Alfa,Romeo Giulia Ti,2023,2,14927,Petrol,2000,505,Automatic,5,3661260
Chevrolet,Suburban 1500 LS,2004,21,276404,Other,5300,295,Automatic,9,1084033
Mitsubishi,Lancer Evolution GSR,2013,12,123115,Petrol,2000,303,Manual,5,2335200
Mercedes-Benz,AMG GLE 43 Coupe 4MATIC,2018,7,78858,Petrol,3000,510,Automatic,5,3585783
Audi,R8 5.2 quattro Spyder,2011,14,120701,Petrol,5200,560,Automatic,2,6171600
Ford,Escape XLT,2007,18,214525,Petrol,2300,461,Automatic,5,250200
BMW,X5 3.0si,2007,18,160451,Petrol,3000,355,Automatic,5,708900
Chevrolet,Camaro 2LT,2011,14,203903,Petrol,3600,426,Automatic,4,1167600
BMW,340 i,2016,9,45062,Petrol,3000,375,Manual,5,3085383
Mercedes-Benz,SL-Class SL 550,2012,13,34279,Petrol,5500,518,Automatic,5,3210900
Cadillac,Escalade Platinum,2019,6,148059,Petrol,6200,420,Automatic,5,4328460
Chevrolet,Silverado 3500 LTZ,2018,7,148299,Diesel,6600,445,Automatic,3,4410943
Lexus,RC F Base,2015,10,41450,Petrol,5000,467,Automatic,5,4169583
Kia,Forte GT-Line,2021,4,39484,Petrol,2000,201,Automatic,5,1826460
Land,Rover Range Rover Sport Supercharged Dynamic,2018,7,93503,Petrol,5000,626,Automatic,7,4461817
Nissan,Titan S,2017,8,32541,Petrol,5600,390,Automatic,3,2695822
Honda,Accord EX-L 2.0T,2019,6,64485,Petrol,2000,252,Automatic,5,2293500
Subaru,WRX Base,2017,8,98057,Petrol,2000,329,Manual,5,1980750
Audi,A4 2.0T Titanium Premium,2019,6,11748,Petrol,2000,339,Automatic,5,2326860
Chevrolet,Avalanche 1500 LS,2012,13,90123,Other,5300,320,Automatic,5,1501200
Mercedes-Benz,CLA-Class CLA 250,2014,11,218870,Petrol,2000,355,Automatic,4,1000800
